expression,reading,meaning,tags,guid,ความหมาย
柵,さく,"fence, paling",JLPT_1 JLPT JLPT_3,y#vU&Fd{*`,"รั้ว, รั้วไม้"
裂ける,さける,"to split, to tear, to burst",JLPT_1 JLPT JLPT_3,duhUDkU~WK,"แยกออก, ฉีกขาด, แตกออก"
裁く,さばく,to judge,JLPT_1 JLPT JLPT_3,xRke1sza<m,เพื่อตัดสิน
酸化,さんか,oxidation,JLPT_1 JLPT JLPT_3,D1MP^#_z1B,ออกซิเดชัน
死,し,"death, decease",JLPT_1 JLPT JLPT_3,t06OltNZyD,"ความตาย, การจากไป"
資格,しかく,"qualifications, requirements, capabilities",JLPT_1 JLPT JLPT_3,wi++wC}pSU,คุณสมบัติ ความต้องการ ความสามารถ
視覚,しかく,"sense of sight, vision",JLPT_1 JLPT JLPT_3,E=/?Opn_[&,"ประสาทสัมผัสทางการมองเห็น, การมองเห็น"
指揮,しき,"command, direction",JLPT_1 JLPT JLPT_3,I~OJZxTkqT,"คำสั่ง, ทิศทาง"
磁気,じき,magnetism,JLPT_1 JLPT JLPT_3,"c,aD*!!MOk",แม่เหล็ก
磁器,じき,"porcelain, china",JLPT_1 JLPT JLPT_3,Q82E>*!xNX,"เครื่องลายคราม, เครื่องเคลือบดินเผา"
自己,じこ,"self, oneself",JLPT_1 JLPT JLPT_3,:az?1DOih,ตัวตน ตัวตน
字体,じたい,"font, lettering",JLPT_1 JLPT JLPT_3,jz(I1Q*KVQ,"แบบอักษร, การเขียนตัวอักษร"
辞退,じたい,refusal,JLPT_1 JLPT JLPT_3,s^yuvY0jMN,การปฏิเสธ
視点,してん,"opinion, point of view, visual point",JLPT_1 JLPT JLPT_3,"fg,X`JJ|Co","ความคิดเห็น, มุมมอง, จุดสนใจทางภาพ"
脂肪,しぼう,"fat, grease",JLPT_1 JLPT JLPT_3,z48jHbiC_$,"ไขมัน, น้ำมัน"
志望,しぼう,"wish, desire, ambition",JLPT_1 JLPT JLPT_3,r-E-GUEXsY,ความปรารถนา ความอยากได้ ความทะเยอทะยาน
衆,しゅう,"masses, people",JLPT_1 JLPT JLPT_3,rXpmbk8=bE,"มวลชน, ผู้คน"
住,じゅう,"dwelling, living",JLPT_1 JLPT JLPT_3,Gr~DDJR6l},"ที่อยู่อาศัย, การอยู่อาศัย"
修飾,しゅうしょく,ornamentation; modification (gram),JLPT_1 JLPT JLPT_3,O}Nr9R^}M5,การตกแต่ง; การดัดแปลง (กรัม)
私用,しよう,"personal use, private business",JLPT_1 JLPT JLPT_3,BnE{ivc`n=,การใช้งานส่วนตัว ธุรกิจส่วนตัว
仕様,しよう,"way, method, specification",JLPT_1 JLPT JLPT_3,oE!*S&aFqD,"วิธีการ, ระเบียบวิธี, ข้อกำหนด"
情,じょう,"feelings, emotion, passion",JLPT_1 JLPT JLPT_3,bl3-{=5!X[,ความรู้สึก อารมณ์ ความปรารถนา
生涯,しょうがい,one's lifetime,JLPT_1 JLPT JLPT_3,Pie[%Re:m6,ช่วงชีวิตหนึ่ง
上司,じょうし,one's superior,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.9,u|7SjLmC*W,ผู้เหนือกว่า
正体,しょうたい,"natural shape, one's true colors, true character",JLPT_1 JLPT JLPT_3,PK*KgnJaC,รูปทรงตามธรรมชาติ สีสันที่แท้จริง และอุปนิสัยที่แท้จริง
照明,しょうめい,illumination,JLPT_1 JLPT JLPT_3,D&z&8>sgOU,แสงสว่าง
女史,じょし,Ms.,JLPT_1 JLPT JLPT_3,"b7C,wG{C22",นางสาว
助詞,じょし,"(gram) particle(s), postposition",JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.13,"MG<?XdN0,Z",อนุภาค (แกรม) ตำแหน่งหลัง
ショック,ショック,shock,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.4,Od5f@HtWc-,ช็อก
進行,しんこう,advance,JLPT_1 JLPT JLPT_3,i:ZPt9q4?b,ก้าวหน้า
新興,しんこう,"rising, developing, emergent",JLPT_1 JLPT JLPT_3,e=XTe9$}W6,กำลังเติบโต กำลังพัฒนา กำลังเกิดขึ้น
振興,しんこう,"promotion, encouragement",JLPT_1 JLPT JLPT_3,w.^ogJW1(4,การส่งเสริม การสนับสนุน
申告,しんこく,"report, statement",JLPT_1 JLPT JLPT_3,bpPy/Tdvi5,"รายงาน, แถลงการณ์"
真理,しんり,truth,JLPT_1 JLPT JLPT_3,o~g13?^$If,ความจริง
水洗,すいせん,flushing,JLPT_1 JLPT JLPT_3,uGMalIYW7L,การล้าง
ストレス,ストレス,stress,JLPT_1 JLPT JLPT_3,.v(A*gC%Q,ความเครียด
擦る,する,"to rub, to chafe",JLPT_1 JLPT JLPT_3,BR[lU_Z<4K,"ถู, เสียดสี"
正規,せいき,"regular, legitimate",JLPT_1 JLPT JLPT_3,qB)0/c?(Sj,ปกติ ถูกต้องตามกฎหมาย
精巧,せいこう,"elaborate, delicate, exquisite",JLPT_1 JLPT JLPT_3,O4>$NE8IPr,ประณีต ละเอียดอ่อน งดงาม
精算,せいさん,"exact calculation, adjustment",JLPT_1 JLPT JLPT_3,ovctUT)$>z,การคำนวณที่แม่นยำ การปรับแต่ง
成年,せいねん,"majority, adult age",JLPT_1 JLPT JLPT_3,xePq0XBgP_,ส่วนใหญ่ วัยผู้ใหญ่
声明,せいめい,"declaration, statement, proclamation",JLPT_1 JLPT JLPT_3,B$[eh>:mkl,"การประกาศ, คำแถลง, แถลงการณ์"
姓名,せいめい,full name,JLPT_1 JLPT JLPT_3,C]0w+PhetE,ชื่อเต็ม
生理,せいり,"physiology, menses",JLPT_1 JLPT JLPT_3,f73PQXWx7=,"สรีรวิทยา, ประจำเดือน"
節,せつ,"when, if; section; clause",JLPT_1 JLPT JLPT_3,oxQV.29qE;,"เมื่อ, ถ้า; มาตรา; ข้อความย่อย"
膳,ぜん,"(small) table, tray, meal",JLPT_1 JLPT JLPT_3,p1wC]g~$`W,โต๊ะเล็ก ถาด อาหาร
禅,ぜん,Zen (Buddhism),JLPT_1 JLPT JLPT_3,iyz0<Gw>w^,เซน (พุทธศาสนา)
選挙,せんきょ,election,JLPT JLPT_1 JLPT_3 Genki_Ln.23 Genki,"E:w+vZ=[*,",การเลือกตั้ง
先行,せんこう,"preceding, going first",JLPT_1 JLPT JLPT_3,H}S`T5a4|Z,"นำหน้า, ไปก่อน"
選考,せんこう,"selection, screening",JLPT_1 JLPT JLPT_3,f>TTKs[_O7,การคัดเลือก การคัดกรอง
相,そう,"aspect, phase, countenance",JLPT_1 JLPT JLPT_3,"uspMV-,ze1","ลักษณะ, ระยะ, ใบหน้า"
沿う,そう,"to run along, to follow",JLPT_1 JLPT JLPT_3,p/frNLfSx`,"วิ่งตาม, ตามมา"
添う,そう,"to accompany, to comply with",JLPT_1 JLPT JLPT_3,hF`[B^>-hS,เพื่อร่วมเดินทาง เพื่อปฏิบัติตาม
僧,そう,"monk, priest",JLPT_1 JLPT JLPT_3,yw]w|=zm=s,"พระภิกษุ, นักบวช"
像,ぞう,"statue, image",JLPT_1 JLPT JLPT_3,nI=^X@DZIN,"รูปปั้น, รูปภาพ"
捜査,そうさ,"search (esp. in criminal investigations, investigation)",JLPT_1 JLPT JLPT_3,"uDX,}/x@{/",การค้นหา (โดยเฉพาะในการสืบสวนคดีอาญา)
操縦,そうじゅう,"management, control, manipulation",JLPT_1 JLPT JLPT_3,M>/Rq`boN-,การจัดการ การควบคุม การบิดเบือน
創造,そうぞう,creation,JLPT_1 JLPT JLPT_3,"dp,2/)bOJR",การสร้าง
隊,たい,"party, troops",JLPT_1 JLPT JLPT_3,oOV`L+=72#,"พรรค, ทหาร"
退学,たいがく,dropping out of school,JLPT_1 JLPT JLPT_3,A4yM&A#+4L,การลาออกจากโรงเรียน
タイトル,タイトル,title,JLPT_1 JLPT JLPT_3,C>q:RF*.r8,ชื่อ
ダウン,ダウン,down,JLPT_1 JLPT JLPT_3,P@qEmViSUu,ลง
高まる,たかまる,to rise; to grow; to mount (v.i.),JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.14,p=9SjD]i]q,ขึ้น; เติบโต; สูงขึ้น (กริยาไม่ต้องการกรรม)
断つ,たつ,"to sever, to cut off",JLPT_1 JLPT JLPT_3,P?^bp-(y]k,"ตัดขาด, ตัดทิ้ง"
盾,たて,shield,JLPT_1 JLPT JLPT_3,ol51jAu^|h,โล่
例え,たとえ,example; even though,JLPT_1 JLPT JLPT_3,vD1pJmAKj2,ตัวอย่างเช่น แม้ว่า
チャイム,チャイム,chime,JLPT_1 JLPT JLPT_3,MQLqaV0IiT,ระฆัง
挑戦,ちょうせん,"challenge, defiance",JLPT_1 JLPT JLPT_3,Fo2(&vWuR<,การท้าทาย การต่อต้าน
治療,ちりょう,medical treatment,JLPT_1 JLPT JLPT_3,yw{9Y;C!G/,การรักษาทางการแพทย์
対,つい,"pair, couple, set",JLPT_1 JLPT JLPT_3,C;9I#$4SFJ,"คู่, คู่รัก, ชุด"
接ぐ,つぐ,to join; to piece together; to set (bones); to graft (trees),JLPT_1 JLPT JLPT_3,iNY(7WR;G%,เชื่อมต่อ; ประกอบเข้าด้วยกัน; เข้าเฝือก (กระดูก); ต่อกิ่ง (ต้นไม้)
継ぐ,つぐ,to succeed (someone in a business or inheritance,JLPT_1 JLPT JLPT_3,L=(nKj-342,ประสบความสำเร็จ (ในธุรกิจหรือการรับมรดก)
摘む,つむ,"to pluck, to pick, to trim",JLPT_1 JLPT JLPT_3,F?B0wE`T~h,"ดึง, เลือก, ตัดแต่ง"
露,つゆ,dew,JLPT_1 JLPT JLPT_3,nf%]9K}w$o,น้ำค้าง
強まる,つよまる,"to get strong, to gain strength",JLPT_1 JLPT JLPT_3,"c,02yf|3E;",เพื่อให้แข็งแรง เพื่อเพิ่มพละกำลัง
強める,つよめる,"to strengthen, to emphasize",JLPT_1 JLPT JLPT_3,r51ril#).:,เพื่อเสริมสร้าง เพื่อเน้นย้ำ
データ,データ,data,JLPT_1 JLPT JLPT_3,mIV8F#]3m7,ข้อมูล
デザイン,デザイン,design,JLPT_1 JLPT JLPT_3,L|t?~XL)K},ออกแบบ
デザート,デザート,dessert,JLPT_1 JLPT JLPT_3,bL1L]V?.Fr,ขนม
転校,てんこう,change schools,JLPT_1 JLPT JLPT_3,OJyP}KWKG|,เปลี่ยนโรงเรียน
伝言,でんごん,verbal message,JLPT_1 JLPT JLPT_3,GvqvJ@T>v!,ข้อความทางวาจา
と,と,and,JLPT_1 JLPT JLPT_3,M:Axq>|(Kg,และ
問う,とう,"to ask, to question",JLPT_1 JLPT JLPT_3,liQ|$R<T6G,"ถาม, ตั้งคำถาม"
棟,とう,ridge (of roof,JLPT_1 JLPT JLPT_3,DbAa])9/F(,สันหลังคา
倒産,とうさん,"(corporate) bankruptcy, insolvency",JLPT_1 JLPT JLPT_3,z@^@3D{^xO,การล้มละลาย (ของบริษัท) การไม่สามารถชำระหนี้ได้
同士,どうし,"one another, companion, comrade",JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.9,LZ;*se^02u,ซึ่งกันและกัน สหาย เพื่อนร่วมทาง
同志,どうし,"same mind, comrade, kindred soul",JLPT_1 JLPT JLPT_3,hK!%#l^Nm>,ความคิดเดียวกัน สหาย จิตวิญญาณเดียวกัน
当然,とうぜん,obvious; natural,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.15,cz-NMt}<Am,ชัดเจน; เป็นธรรมชาติ
動揺,どうよう,"disturbance, flutter shock",JLPT_1 JLPT JLPT_3,A!=y9>sh0L,"ความปั่นป่วน, การสั่นสะเทือน"
説く,とく,"to explain, to advocate",JLPT_1 JLPT JLPT_3,oUk1CBesl;,เพื่ออธิบาย เพื่อสนับสนุน
綴じる,とじる,"to bind, to file",JLPT_1 JLPT JLPT_3,]ZHD4IQ@J,เพื่อผูกมัด เพื่อจัดเก็บ
供,とも,"accompanying, attendant, companion, retinue",JLPT_1 JLPT JLPT_3,sml:7Y1}f0,"ผู้ติดตาม, ผู้ช่วย, สหาย, ขบวนติดตาม"
並,なみ,"medium (e.g., food serving size, quality, price, etc.), ordinary",JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.6,w_{us|Bt(V,ปานกลาง (เช่น ขนาดอาหาร คุณภาพ ราคา ฯลฯ) ทั่วไป
慣らす,ならす,to accustom,JLPT_1 JLPT JLPT_3,KYq0Q{!HJ_,เพื่อทำให้คุ้นเคย
馴らす,ならす,"to domesticate, to tame",JLPT_1 JLPT JLPT_3,OBi-;rN&v.,ทำให้เชื่อง ทำให้เชื่อง
難,なん,"difficulty, hardships, defect",JLPT_1 JLPT JLPT_3,HB%n)kg>!j,"ความยากลำบาก, อุปสรรค, ข้อบกพร่อง"
音,ね,"sound, note",JLPT_1 JLPT JLPT_3,m2~M4cm)mU,"เสียง, โน้ต"
年鑑,ねんかん,yearbook,JLPT_1 JLPT JLPT_3,i1+!b-Tw6h,สมุดบันทึกประจำปี
脳,のう,"brain, memory",JLPT_1 JLPT JLPT_3,GA>&i45J`=,"สมอง, ความทรงจำ"
臨む,のぞむ,"to look out on, to face, to attend (function)",JLPT_1 JLPT JLPT_3,KS-n)JUr1X,"มองออกไป, เผชิญหน้า, เข้าร่วม (งาน)"
肺,はい,lung,JLPT_1 JLPT JLPT_3,NQ;dD{HA.l,ปอด
～敗,はい,"counter for loss, defeat",JLPT_1 JLPT JLPT_3,Jfw=ThK<1_,แก้ตัวสำหรับความพ่ายแพ้
映える,はえる,"to shine, to look attractive, to look pretty",JLPT_1 JLPT JLPT_3,c_<of-R32q,"เปล่งประกาย, ดูน่าดึงดูด, ดูสวย"
諮る,はかる,"to consult with, to confer",JLPT_1 JLPT JLPT_3,zH?Q%7Y|:s,เพื่อปรึกษาหารือ เพื่อพูดคุย
図る,はかる,"to plot, to attempt, to devise, to design, to refer A to B",JLPT_1 JLPT JLPT_3,oSV1hDA!z4,"วางแผน, พยายาม, คิดค้น, ออกแบบ, อ้างอิง A ถึง B"
生やす,はやす,"to grow, to cultivate, to wear beard",JLPT_1 JLPT JLPT_3,yqCGb?6_?M,"ปลูก, เพาะปลูก, ไว้เครา"
班,はん,"group, party, section (mil)",JLPT_1 JLPT JLPT_3,oiqC3{QOR3,"กลุ่ม, พรรค, ส่วน (ทหาร)"
判,はん,size (of paper or books),JLPT_1 JLPT JLPT_3,"FxD*L0,Q6x",ขนาด (ของกระดาษหรือหนังสือ)
版,はん,edition,JLPT_1 JLPT JLPT_3,wusB`V9s1U,ฉบับ
碑,ひ,stone monument bearing an inscription,JLPT_1 JLPT JLPT_3,Kaa{nE*EBz,อนุสาวรีย์หินที่มีจารึก
非行,ひこう,"delinquency, misconduct",JLPT_1 JLPT JLPT_3,E<wpvtAJG),ความผิดทางอาญา การประพฤติมิชอบ
票,ひょう,"label, ballot, sign",JLPT_1 JLPT JLPT_3,"i*<L4C^,UW","ป้ายกำกับ, บัตรลงคะแนน, ป้าย"
広まる,ひろまる,"to spread, to be propagated",JLPT_1 JLPT JLPT_3,c8ONuWuz#:,"แพร่กระจาย, ขยายพันธุ์"
深める,ふかめる,"to deepen, to heighten, to intensify",JLPT_1 JLPT JLPT_3,c0BKoo3/`,ทำให้ลึกซึ้งขึ้น ทำให้สูงขึ้น ทำให้เข้มข้นขึ้น
福,ふく,good fortune,JLPT_1 JLPT JLPT_3,m_8f-@p-oN,โชคดี
振り,ふり,"style, manner",JLPT_1 JLPT JLPT_3,Cb|X]Z#30A,"สไตล์, มารยาท"
経る,へる,"to pass, to elapse, to experience",JLPT_1 JLPT JLPT_3,"xYI,72?]/M","ผ่านไป, ล่วงเลยไป, ประสบการณ์"
保護,ほご,"care, protection, shelter",JLPT_1 JLPT JLPT_3,P&2:@t7Bp.,การดูแล การปกป้อง ที่พักพิง
保障,ほしょう,"guarantee, security, warranty",JLPT_1 JLPT JLPT_3,ge$.nEK~0J,การรับประกัน ความปลอดภัย การรับประกัน
補償,ほしょう,"compensation, reparation",JLPT_1 JLPT JLPT_3,n@O).>E`E!,"ค่าชดเชย, การเยียวยา"
ほっと,ほっと,feel relieved,JLPT_1 JLPT JLPT_3,IA36R!IvOE,รู้สึกโล่งใจ
前もって,まえもって,"in advance, beforehand, previously",JLPT_1 JLPT JLPT_3,wlgn+RR?9d,ล่วงหน้า ก่อนหน้านี้ ก่อนหน้านี้
膜,まく,"membrane, film",JLPT_1 JLPT JLPT_3,eczkIybUVQ,"เมมเบรน, ฟิล์ม"
マスコミ,マスコミ,mass communication,JLPT_1 JLPT JLPT_3,c~yMgKSxj{,การสื่อสารมวลชน
股,また,"thigh, crotch",JLPT_1 JLPT JLPT_3,M~8AlqEF!|,"ต้นขา, เป้า"
末,まつ,the end of,JLPT_1 JLPT JLPT_3,c](L`Ctg(*,จุดจบของ
マッサージ,マッサージ,massage,JLPT_1 JLPT JLPT_3,CIT-/$8F-&,นวด
見掛ける,みかける,"to (happen to see), to notice, to catch sight of",JLPT_1 JLPT JLPT_3,x5#*oa=f1j,"บังเอิญเห็น, สังเกตเห็น, มองเห็น"
捲る,めくる,"to turn over, to turn pages of a book",JLPT_1 JLPT JLPT_3,iY1_V_W5ZM,พลิกหน้าหนังสือ
メッセージ,メッセージ,message,JLPT_1 JLPT JLPT_3,DIKKB*kyMZ,ข้อความ
野党,やとう,opposition party,JLPT_1 JLPT JLPT_3,L$j=XCFoNq,พรรคฝ่ายค้าน
優,ゆう,"superiority, high grade",JLPT_1 JLPT JLPT_3,J%>HVQ7M=`,ความเหนือกว่า เกรดสูง
有機,ゆうき,organic,JLPT_1 JLPT JLPT_3,m7Y{=QxsB-,อินทรีย์
世,よ,"world, society, generation",JLPT_1 JLPT JLPT_3,E|]o*tNk82,โลก สังคม รุ่น
良い,よい,"good, nice",JLPT_1 JLPT JLPT_3,zu]*YPRXMm,ดี เยี่ยม
予想,よそう,"expectation, anticipation, prediction",JLPT_1 JLPT JLPT_3,E0D`K(E!7;,ความคาดหวัง การคาดคะเน การทำนาย
弱まる,よわまる,"to weaken, to be emaciated, to be dejected",JLPT_1 JLPT JLPT_3,tRU<avrq6-,อ่อนแอลง ผอมแห้ง หดหู่
弱める,よわめる,to weaken,JLPT_1 JLPT JLPT_3,n@|3sdAzme,เพื่อทำให้อ่อนแอลง
