expression,reading,meaning,tags,guid,ความหมาย
優越,ゆうえつ,"supremacy, predominance, being superior to",JLPT_1 JLPT,J@3^J2[Dqz,"ความเหนือกว่า, ความเป็นผู้นำ, การเหนือกว่าผู้อื่น"
勇敢,ゆうかん,"bravery, heroism, gallantry",JLPT_1 JLPT,ij|^m_ZF8l,"ความกล้าหาญ, วีรกรรม, ความองอาจ"
夕暮れ,ゆうぐれ,"evening, (evening) twilight",JLPT_1 JLPT,xn0Tp1JH0v,"เย็น, (พลบค่ำ)"
融資,ゆうし,"financing, loan",JLPT_1 JLPT,G&m_H=N/D;,"การจัดหาเงินทุน, เงินกู้"
有する,ゆうする,"to own, to be endowed with",JLPT_1 JLPT,vkF;K$-{=^,"เป็นเจ้าของ, ได้รับมอบ"
優勢,ゆうせい,"superiority, superior power, predominance",JLPT_1 JLPT,L0nx>W(-e+,"ความเหนือกว่า, อำนาจเหนือกว่า, การครอบงำ"
優先,ゆうせん,"preference, priority",JLPT_1 JLPT,l)|YgL5_SN,ความชอบ ลำดับความสำคัญ
誘導,ゆうどう,"guidance, leading, inducement",JLPT_1 JLPT,uG_U[CknG5,คำแนะนำ การนำทาง การชักจูง
融通,ゆうずう,"adaptability, versatility, finance",JLPT_1 JLPT,n>A>S2P-0$,ความสามารถในการปรับตัว ความอเนกประสงค์ การเงิน
優美,ゆうび,"grace, refinement, elegance",JLPT_1 JLPT,}Ap|`a2gY,ความสง่างาม ความประณีต ความหรูหรา
有望,ゆうぼう,"good prospects, full of hope, promising",JLPT_1 JLPT,oFsPf~4K.z,อนาคตสดใส เต็มไปด้วยความหวัง มีอนาคตที่ดี
遊牧,ゆうぼく,nomadism,JLPT_1 JLPT,gJX#eMq!5y,การเร่ร่อน
夕焼け,ゆうやけ,sunset,JLPT_1 JLPT,H_x[IPS7*X,พระอาทิตย์ตก
有力,ゆうりょく,"influence, prominence; potent",JLPT_1 JLPT,uhNbfXeT%o,"อิทธิพล, ความโดดเด่น; ทรงพลัง"
幽霊,ゆうれい,"ghost, specter, phantom",JLPT_1 JLPT,d6/M)isa9B,"ผี, วิญญาณ, ภูตผี"
誘惑,ゆうわく,"temptation, allurement, lure",JLPT_1 JLPT,hy!Cy1YJLH,"สิ่งล่อใจ, ความเย้ายวน, เสน่ห์"
故,ゆえ,"reason, cause, circumstances",JLPT_1 JLPT,h8UChh;E+0,เหตุผล สาเหตุ สถานการณ์
歪む,ゆがむ,"to warp, to be crooked, to be distorted",JLPT_1 JLPT,O/sWb*b+n=,บิดเบี้ยว คดงอ ผิดรูป
揺さぶる,ゆさぶる,"to shake, to jolt, to rock, to swing",JLPT_1 JLPT,o>L:}zi#N(,"เขย่า, กระแทก, โยก, แกว่ง"
濯ぐ,ゆすぐ,"to rinse, to wash out",JLPT_1 JLPT,z.SPsly;Tq,"ล้าง, ล้างออก"
ゆとり,ゆとり,"reserve, affluence, time (to spare)",JLPT_1 JLPT,NS_6$;R>$L,"เงินสำรอง, ความมั่งคั่ง, เวลา (เหลือเฟือ)"
ユニーク,ユニーク,unique,JLPT_1 JLPT,E5Uv4)V5=f,มีเอกลักษณ์
ユニフォーム,ユニフォーム,uniform,JLPT_1 JLPT,n$7/R&Ww((,เครื่องแบบ
指差す,ゆびさす,to point at,JLPT_1 JLPT,AE`Cr+k?sb,ชี้ไปที่
弓,ゆみ,bow,JLPT_1 JLPT,mG05Jx(c4U,โค้งคำนับ
揺らぐ,ゆらぐ,"to swing, to sway, to shake",JLPT_1 JLPT,zGZf|<JX8y,"แกว่งไปมา, โยกไปมา, สั่นไหว"
緩む,ゆるむ,"to become loose, to slacken",JLPT_1 JLPT,m#?_Dh<o@V,"หลวมลง, หย่อนลง"
緩める,ゆるめる,"to loosen, to slow down",JLPT_1 JLPT,RfPhr}DF_M,"คลายออก, ชะลอลง"
緩やか,ゆるやか,lenient,JLPT_1 JLPT,"jM`-s,o~rY",ผ่อนปรน
要因,よういん,"primary factor, main cause",JLPT_1 JLPT,"PDhRFT[0+,",ปัจจัยหลัก สาเหตุหลัก
溶液,ようえき,solution,JLPT_1 JLPT,"r|,.l+IJQ{",สารละลาย
用件,ようけん,business,JLPT_1 JLPT,C-)X0ioICv,ธุรกิจ
養護,ようご,"protection, nursing, protective care",JLPT_1 JLPT,N|{MY>0Lab,การป้องกัน การพยาบาล การดูแลปกป้อง
用紙,ようし,a form,JLPT_1 JLPT Intermediate_Japanese Intermediate_Japanese_Ln.3,bG0P/-5o6f,แบบฟอร์ม
様式,ようしき,"style, form, pattern",JLPT_1 JLPT,xVY.ZL|vDW,สไตล์ รูปแบบ ลวดลาย
要する,ようする,"to demand, to require, to take",JLPT_1 JLPT,P^j;$V:Pev,"เรียกร้อง, ต้องการ, รับ"
要請,ようせい,"claim, demand, request, application",JLPT_1 JLPT,"Dy@,)<4%*N","การเรียกร้อง, คำขอ, คำร้อง, ใบสมัคร"
様相,ようそう,aspect,JLPT_1 JLPT,jpni?rjeGN,ด้าน
用品,ようひん,"articles, supplies, parts",JLPT_1 JLPT,M7dV_3mZ.d,บทความ อุปกรณ์ ชิ้นส่วน
洋風,ようふう,western style,JLPT_1 JLPT,tBk{]R??>Z,สไตล์ตะวันตก
用法,ようほう,"directions, rules of use",JLPT_1 JLPT,NFkcD+Ao.H,คำแนะนำ กฎการใช้งาน
要望,ようぼう,"demand for, request",JLPT_1 JLPT,B{KHwh(BxM,"ความต้องการ, การร้องขอ"
余暇,よか,"leisure, leisure time, spare time",JLPT_1 JLPT,u`/)9|k2cq,"การพักผ่อน, เวลาว่าง, เวลาว่าง"
予感,よかん,"presentiment, premonition",JLPT_1 JLPT,CdRj.vDXXz,"ลางสังหรณ์, การหยั่งรู้ล่วงหน้า"
余興,よきょう,"side show, entertainment",JLPT_1 JLPT,se@{9}ijE~,"การแสดงเสริม, ความบันเทิง"
預金,よきん,"deposit, bank account",JLPT_1 JLPT,AT=*3Iv8cw,"การฝากเงิน, บัญชีธนาคาร"
欲,よく,"greed, wants",JLPT_1 JLPT,wL1+)L#<Om,ความโลภ ความต้องการ
抑圧,よくあつ,"restraint, oppression, suppression",JLPT_1 JLPT,b!*U/^@Y/m,การควบคุม การกดขี่ การปราบปราม
浴室,よくしつ,"bathroom, bath",JLPT_1 JLPT,H)~?~hPVN<,"ห้องน้ำ, ห้องอาบน้ำ"
抑制,よくせい,"control, restraint, suppression",JLPT_1 JLPT,H)Ghd^1QF6,การควบคุม การยับยั้ง การระงับ
欲深い,よくふかい,greedy,JLPT_1 JLPT,e?a3SOn$}u,โลภ
欲望,よくぼう,"desire, appetite",JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,o.og0WiUHF,ความปรารถนา ความอยากอาหาร
避ける,よける,"to avoid (physical contact with; to ward off, to avert",JLPT_1 JLPT,w}V+UOhCI~,"เพื่อหลีกเลี่ยง (การสัมผัสทางกายภาพ; ป้องกัน, ปัดป้อง)"
予言,よげん,"prediction, promise, prognostication",JLPT_1 JLPT,H_Z4P-@?E;,"การทำนาย, คำสัญญา, การพยากรณ์"
横綱,よこづな,sumo grand champion,JLPT_1 JLPT,P#D)i6dV;s,แชมป์ซูโม่ระดับแกรนด์แชมเปี้ยน
汚れ,よごれ,"dirt, filth",JLPT_1 JLPT,"jq?[h<.nx,",สิ่งสกปรก ฝุ่นละออง
よし (かん),よし (かん),all right!,JLPT_1 JLPT,u5UVAmt|+p,เอาล่ะ!
良し,よし,all right!,JLPT_1 JLPT,ze3SZ]}-(^,เอาล่ะ!
善し悪し,よしあし,"good or bad, merits or demerits, quality",JLPT_1 JLPT,ub0?2]DZCo,ดีหรือไม่ดี ข้อดีหรือข้อเสีย คุณภาพ
余所見,よそみ,"looking away, looking aside",JLPT_1 JLPT,rQWf8.vXBd,หันหน้าหนี มองไปทางอื่น
余地,よち,"place, room, margin",JLPT_1 JLPT,cFUuXOAAN@,"สถานที่, ห้อง, ขอบเขต"
よって (よりどころ),よって (よりどころ),"therefore, consequently",JLPT_1 JLPT,Jty=:!ShWn,ดังนั้น ผลที่ตามมาคือ
与党,よとう,"government party, (ruling) party in power, government",JLPT_1 JLPT,Pjs4V/6-Tk,"พรรครัฐบาล, พรรคที่อยู่ในอำนาจ, รัฐบาล"
呼び止める,よびとめる,to flag down,JLPT_1 Intermediate_Japanese_Ln.6 JLPT Intermediate_Japanese,oQ(`IiM1(t,เพื่อโบกเรียก
夜更し,よふかし,"staying up late, keeping late hours",JLPT_1 JLPT,b2@Q&QWM~Z,นอนดึก ทำงานดึก
夜更け,よふけ,late at night,JLPT_1 JLPT,EAa.IIVk2{,ดึกดื่น
余程,よほど,"very, much, to a large extent, quite",JLPT_1 JLPT,r:W.A5F_=m,มาก มาก ในระดับหนึ่ง ค่อนข้าง
読み上げる,よみあげる,"to read out loud (and clearly), to call a roll",JLPT_1 JLPT,c2W8@Ns@MB,อ่านออกเสียงดัง ๆ (และชัดเจน) เรียกชื่อผู้เข้าสอบ
～寄り,～より,"near to ~ (e.g., North by East)",JLPT_1 JLPT,AF4/UYB9T5,ใกล้เคียงกับ ~ (เช่น ทิศเหนือเฉียงตะวันออก)
寄り掛かる,よりかかる,"to lean against, to recline on, to lean on, to rely on",JLPT_1 JLPT,n>&m--dPQu,"พิง, เอนกายพิง, พึ่งพา, วางใจใน"
世論,よろん,public opinion,JLPT_1 JLPT,gryKv+N</S,ความคิดเห็นสาธารณะ
弱る,よわる,"to weaken, to be troubled, to be emaciated",JLPT_1 JLPT,K>FuuD!+>/,"อ่อนแอลง, มีปัญหา, ผอมแห้ง"
来場,らいじょう,attendance,JLPT_1 JLPT,o#f@&YbcYY,การเข้าร่วม
ライス,ライス,rice,JLPT_1 JLPT,q#0OB)RX;*,ข้าว
酪農,らくのう,dairy farming,JLPT_1 JLPT,ym$h5c;ttT,การเลี้ยงโคนม
落下,らっか,"fall, drop, come down",JLPT_1 JLPT,A7]wCr6wWL,"ตก, ร่วงลงมา"
楽観,らっかん,optimism,JLPT_1 JLPT,k~>dbLQz-7,การมองโลกในแง่ดี
ランプ,ランプ,lamp; ramp,JLPT_1 JLPT,C!7~*Q0J*S,โคมไฟ; ทางลาด
濫用,らんよう,"abuse, misuse, using to excess",JLPT_1 JLPT,CFNU<F}Co&,การใช้ในทางที่ผิด การใช้เกินขนาด
リード,リード,lead; reed,JLPT_1 JLPT,f;Gy:Z95DB,ตะกั่ว; กก
理屈,りくつ,"theory, reason",JLPT_1 JLPT,"Mh,Xn3W#yG",ทฤษฎี เหตุผล
利子,りし,interest (bank),JLPT_1 JLPT,AEJ.8_NM:H,ดอกเบี้ย (ธนาคาร)
利潤,りじゅん,"profit, returns",JLPT_1 JLPT,LuA(&F@>8^,กำไร ผลตอบแทน
理性,りせい,"reason, sense",JLPT_1 JLPT,hFk%V[}poF,"เหตุผล, สามัญสำนึก"
利息,りそく,interest (bank),JLPT_1 JLPT,jiW}gvaFbu,ดอกเบี้ย (ธนาคาร)
立体,りったい,solid body,JLPT_1 JLPT,c$*Ro:kj?0,ตัวถังแข็ง
立方,りっぽう,cube,JLPT_1 JLPT,f~_S5!(=mz,ลูกบาศก์
立法,りっぽう,"legislation, lawmaking",JLPT_1 JLPT,Ap&ba>BFUP,การออกกฎหมาย
利点,りてん,"advantage, point in favor",JLPT_1 JLPT,tXy6bul-X8,"ข้อได้เปรียบ, ข้อดี"
略奪,りゃくだつ,"pillage, looting, robbery",JLPT_1 JLPT,gDxp+5=#Xg,การปล้นสะดม การลักทรัพย์ การขโมย
略語,りゃくご,"abbreviation, acronym",JLPT_1 JLPT,K>oKmQ]kga,"คำย่อ, ตัวย่อ"
流通,りゅうつう,"circulation of money or goods, distribution",JLPT_1 JLPT,H5O$EOa.I6,การหมุนเวียนของเงินหรือสินค้า การกระจาย
領域,りょういき,"area, territory, region",JLPT_1 JLPT,HiA.[31{b|,"พื้นที่, อาณาเขต, ภูมิภาค"
了解,りょうかい,"comprehension, consent, understanding",JLPT_1 JLPT,kxhJ=)Od=Q,"ความเข้าใจ, การยินยอม, การรับรู้"
領海,りょうかい,territorial waters,JLPT_1 JLPT,MB@]yC;xab,น่านน้ำอาณาเขต
両極,りょうきょく,"both extremities, north and south poles",JLPT_1 JLPT,I]j83bI=8Q,ทั้งสองขั้ว ขั้วโลกเหนือและขั้วโลกใต้
良好,りょうこう,"favorable, satisfactory",JLPT_1 JLPT,d:q8$rI;Jz,"ดี, น่าพอใจ"
良識,りょうしき,good sense,JLPT_1 JLPT,g^(nW>D*vj,สามัญสำนึก
良質,りょうしつ,"good quality, superior quality",JLPT_1 JLPT,nVu=s-lEz|,คุณภาพดี คุณภาพเยี่ยม
了承,りょうしょう,"acknowledgment, understanding",JLPT_1 JLPT,j]m*irzgE:,การรับทราบ ความเข้าใจ
良心,りょうしん,conscience,JLPT_1 JLPT,I#~pygL#h!,มโนธรรม
領地,りょうち,territory,JLPT_1 JLPT,y}6|eQ/0%E,อาณาเขต
領土,りょうど,"territory, possession",JLPT_1 JLPT,xYhB+8`@i2,"อาณาเขต, การครอบครอง"
両立,りょうりつ,"compatibility, coexistence, standing together",JLPT_1 JLPT,p7by!eTW@3,ความเข้ากันได้ การอยู่ร่วมกัน การยืนหยัดเคียงข้างกัน
旅客,りょかく,passenger,JLPT_1 JLPT,I8wSM=gOtR,ผู้โดยสาร
旅券,りょけん,passport,JLPT_1 JLPT,u/udi_w#M!,หนังสือเดินทาง
履歴,りれき,"personal history, background, log",JLPT_1 JLPT,lgw@;Sby)x,"ประวัติส่วนตัว, ประวัติความเป็นมา, บันทึก"
理論,りろん,theory,JLPT_1 JLPT,Kkq/Vwo|)`,ทฤษฎี
林業,りんぎょう,forestry,JLPT_1 JLPT,l$qH?E<2YH,ป่าไม้
類,るい,"kind, class, family",JLPT_1 JLPT,o&+Ivn(%oO,ใจดี มีระดับ ครอบครัว
類推,るいすい,analogy,JLPT_1 JLPT,MG!~-T=}_S,การเปรียบเทียบ
類似,るいじ,analogous,JLPT_1 JLPT,l=?07xJqV=,คล้ายคลึงกัน
ルーズ,ルーズ,loose,JLPT_1 JLPT,t;l^jLhRxc,หลวม
冷酷,れいこく,"cruelty, coldheartedness, ruthless",JLPT_1 JLPT,Gpei)G)?`V,"ความโหดร้าย, ไร้หัวใจ, ไร้ความปรานี"
冷蔵,れいぞう,refrigeration,JLPT_1 JLPT,"IYaX-(,sbM",การทำความเย็น
冷淡,れいたん,"coolness, indifference",JLPT_1 JLPT,Q5Ez[qRMa0,ความเย็นชา ความไม่แยแส
レース,レース,race; lace,JLPT_1 JLPT,kxs-fAUJum,เชื้อชาติ; ลูกไม้
レギュラー,レギュラー,regular,JLPT_1 JLPT,"f@``;g,,Yd",ปกติ
レッスン,レッスン,lesson,JLPT_1 JLPT,JfvUf_?9-:,บทเรียน
