expression,reading,meaning,tags,guid,ความหมาย
真似る,まねる,"to mimic, to imitate",JLPT JLPT_2,uJZVzYu2Ry,"เลียนแบบ, ทำตาม, ลอกเลียน, เอาอย่าง"
まぶた,まぶた,eyelids,JLPT JLPT_2,G%BvRagvhI,"เปลือกตา, หนังตา, ตา"
マフラー,マフラー,a winter scarf,JLPT_2 JLPT Genki_Ln.14 Genki,Q87-B${@Jc,"ผ้าพันคอฤดูหนาว, ผ้าพันคอ, ผ้าคลุมไหล่, ผ้าผูกคอ"
間も無く,まもなく,"soon, in a short time",JLPT JLPT_2,vaV9T=MxPD,"เร็วๆ นี้ ในเวลาอันสั้น, อีกไม่นาน, ในไม่ช้า, ใกล้จะถึง"
間もなく,まもなく,"soon, shortly, before long, in a short time, in a little while",JLPT JLPT_2,yu:b9)h!u&,"เร็วๆ นี้, ในไม่ช้า, อีกไม่นาน, ในระยะเวลาสั้นๆ, อีกสักครู่"
マラソン,マラソン,marathon,JLPT JLPT_2,x1bZ*0{Jmx,"มาราธอน, วิ่งมาราธอน, การแข่งขันมาราธอน, การวิ่งทางไกล"
稀,まれ,"rare, seldom",JLPT JLPT_2,fI}bUBDb~F,"หายาก ไม่ค่อยพบเห็น, ไม่บ่อย, พบยาก, ไม่ค่อยมี"
回り道,まわりみち,detour,JLPT JLPT_2,EmJ?soVNP8,"ทางเบี่ยง, ทางอ้อม, ทางเลี่ยง, เส้นทางอ้อม"
満員,まんいん,"full house, no vacancy, sold out",JLPT JLPT_2,lNFNyW1^.O,"เต็มทุกที่นั่ง ไม่มีที่ว่าง ขายหมดแล้ว, ที่นั่งเต็ม, เต็ม, ขายหมด"
マンション,マンション,"multistory apartment house, condominium",JLPT_2 JLPT Genki_Ln.14 Genki,BK;@JartEg,"อาคารอพาร์ตเมนต์หลายชั้น คอนโดมิเนียม, อพาร์ตเมนต์, แฟลต, ตึกแถว"
満点,まんてん,perfect score,JLPT JLPT_2,wMe[}41xth,"คะแนนเต็ม, เต็มคะแนน, คะแนนสูงสุด, ได้เต็ม"
未～,み～,not yet ~,JLPT JLPT_2,jlo$?jcv~p,"ยังไม่เสร็จ ~, ยังไม่ทำ, ไม่ได้ทำ, ยังไม่แล้วเสร็จ"
見上げる,みあげる,"to look up at, to admire",JLPT JLPT_2,f/_Ecz_n}6,"เงยหน้ามอง, ชื่นชม, มองขึ้น, ยกย่อง"
見送る,みおくる,to see off; to escort; to let pass,JLPT JLPT_2,k=}(8{DG3E,"ส่งท้าย; คุ้มกัน; ปล่อยให้ผ่านไป, ไปส่ง, ดูแล, ยอมให้ผ่าน"
見下ろす,みおろす,"to overlook, to look down on something",JLPT JLPT_2,"J,1|nmvT6*","มองข้าม ดูถูกเหยียดหยามบางสิ่งบางอย่าง, ดูถูก, มองต่ำ, เหยียดหยาม"
見掛け,みかけ,outward appearance,JLPT JLPT_2,M{6UR7>ns),"ลักษณะภายนอก, รูปร่างหน้าตา, รูปลักษณ์, ภาพลักษณ์"
三日月,みかづき,crescent moon,JLPT JLPT_2,"oy@Fx($<,|","พระจันทร์เสี้ยว, จันทร์เสี้ยว, เดือนเสี้ยว, เสี้ยวพระจันทร์"
岬,みさき,cape (on coast),JLPT JLPT_2,mse@aZCB{~,"แหลม (บนชายฝั่ง), คาบสมุทร, แหลมยื่น, ปลายแหลม"
みじめ,みじめ,"sad, pitiful, wretched",JLPT JLPT_2,yJ1{6!ct=e,"น่าเศร้า น่าสงสาร น่าสังเวช, น่าเวทนา, น่าอนาถ, เศร้าใจ"
惨めな,みじめな,"miserable, wretched, unhappy, sad, pitiable",JLPT JLPT_2,N0/%L2iZ-/,"น่าสังเวช, ทุกข์ยาก, ไม่มีความสุข, เศร้า, น่าสงสาร"
ミシン,ミシン,sewing machine,JLPT JLPT_2,d1j}k[P`go,"จักรเย็บผ้า, จักร, เครื่องเย็บ, เครื่องเย็บผ้า"
自ら,みずから,"for one's self, personally",JLPT JLPT_2,Jm|Fujfl1c,"เพื่อตัวของตนเอง โดยส่วนตัว, ด้วยตนเอง, ส่วนตัว, เป็นการส่วนตัว"
水着,みずぎ,bathing suit (woman's),JLPT JLPT_2,o%MGb.}$^_,"ชุดว่ายน้ำ (ผู้หญิง), ชุดว่ายน้ำ, ชุดอาบน้ำ, เสื้อว่ายน้ำ"
店屋,みせや,"store, shop",JLPT JLPT_2,vv#zIkIc#p,"ร้านค้า, ร้านขายของ, ร้าน, ห้างร้าน"
見出し,みだし,"heading, index",JLPT JLPT_2,H76Ot%CaXm,"หัวข้อ, ดัชนี, หัวเรื่อง, สารบัญ"
道順,みちじゅん,"itinerary, route",JLPT JLPT_2,e.TVg<fHh^,"แผนการเดินทาง เส้นทาง, แผนที่เดินทาง, เส้นทางเดิน, แผนการ"
みっともない,みっともない,"shameful, indecent",JLPT JLPT_2 Intermediate_Japanese Intermediate_Japanese_Ln.11,NM_z!JuhP7,"น่าละอาย ไม่เหมาะสม, น่าอาย, ไม่สมควร, ไม่งาม"
見詰める,みつめる,"to stare at, to gaze at",JLPT JLPT_2,ggyxS%fcH3,"จ้องมอง, มองจ้อง, เพ่งมอง, จ้อง"
見直す,みなおす,"to look over again, to review",JLPT JLPT_2,i4L<t=G)#$,"เพื่อตรวจสอบอีกครั้ง เพื่อทบทวน, ทบทวน, ตรวจสอบใหม่, พิจารณาใหม่"
見慣れる,みなれる,"to become used to seeing, to be familiar with",JLPT JLPT_2,L|*x29{!8`,"เพื่อให้คุ้นเคยกับการมองเห็น เพื่อให้คุ้นเคยกับสิ่งเหล่านั้น, คุ้นตา, ชินตา, เคยเห็น"
醜い,みにくい,ugly,JLPT JLPT_2 Intermediate_Japanese_Ln.10 Intermediate_Japanese,>3rAC]n#o,"น่าเกลียด, ขี้เหร่, อัปลักษณ์, ไม่สวยงาม"
実る,みのる,"to bear fruit, to ripen",JLPT JLPT_2,s?siXG_F6O,"ออกผล, สุกงอม, ให้ผล, สุก"
身分,みぶん,"position, status",JLPT JLPT_2,QAgzyPeRRn,"ตำแหน่ง สถานะ, ฐานะ, ยศ, บรรดาศักดิ์"
見本,みほん,sample,JLPT JLPT_2,AWma@Eod@B,"ตัวอย่าง, แบบอย่าง, ชิ้นตัวอย่าง, ตัวอย่างสินค้า"
見舞う,みまう,"to ask after (health), to visit",JLPT JLPT_2,zTV4Yost{h,"สอบถามเรื่อง (สุขภาพ), ไปเยี่ยมเยียน, เยี่ยมเยียน, ไปเยี่ยม"
未満,みまん,"less than, insufficient",JLPT JLPT_2,nt1s0!NVdz,"น้อยกว่า ไม่เพียงพอ, ต่ำกว่า, ไม่พอ, ขาดแคลน"
名字,みょうじ,"surname, family name",JLPT JLPT_2,"Ew6=${R8,S","นามสกุล, ชื่อครอบครัว, สกุล, ชื่อตระกูล"
ミリ (メートル),ミリ (メートル),milli-,JLPT JLPT_2,kM;@-}8}0R,"มิลลิ-, หนึ่งในพัน, หน่วยมิลลิ, มิลลิเมตร"
診る,みる,to examine (medically),JLPT JLPT_2,"q@#,?h7tBf","เพื่อตรวจสอบ (ทางการแพทย์), ตรวจโรค, ตรวจสุขภาพ, ตรวจร่างกาย"
民間,みんかん,"private, civilian",JLPT JLPT_2,vv3cePKnIT,"ส่วนตัว พลเรือน, เอกชน, ไม่ใช่ราชการ, พลเมือง"
民主～,みんしゅ～,democratic,JLPT JLPT_2,K3~5HUQIAM,"ประชาธิปไตย, ระบอบประชาธิปไตย, ประชาธิปไตยนิยม, แบบประชาธิปไตย"
民謡,みんよう,"folk song, popular song",JLPT JLPT_2,pP&9kI-fbS,"เพลงพื้นบ้าน เพลงยอดนิยม, เพลงพื้นเมือง, เพลงไทยเดิม, เพลงลูกทุ่ง"
無限,むげん,infinite,JLPT JLPT_2,gDON}p~:3b,"อนันต์, ไม่มีที่สิ้นสุด, ไม่จำกัด, ไร้ขีดจำกัด"
無地,むじ,plain,JLPT JLPT_2,o<F6#GtsCJ,"ธรรมดา, เรียบง่าย, ทั่วไป, ปกติ"
蒸し暑い,むしあつい,"humid, sultry",JLPT JLPT_2,b:SYmm(y*W,"ชื้น อบอ้าว, ร้อนอบอ้าว, เปียกชื้น, อบ"
矛盾,むじゅん,"contradiction, inconsistency",JLPT JLPT_2,o%DtBbl{ew,"ความขัดแย้ง ความไม่สอดคล้องกัน, ขัดกัน, ไม่ลงรอยกัน, ความไม่เข้ากัน"
無数,むすう,"countless number, infinite number",JLPT JLPT_2,CTm.Li6V%.,"จำนวนนับไม่ถ้วน จำนวนอนันต์, มากมาย, นับไม่ถ้วน, จำนวนมาก"
紫,むらさき,"purple color, violet",JLPT JLPT_2,L>.R5hInn&,"สีม่วง, สีม่วงอ่อน, ม่วง, สีไวโอเลต"
群れ,むれ,"crowd, flock, herd",JLPT JLPT_2,B_zh7-tRm8,"ฝูงชน, ฝูง, ฝูงสัตว์, กลุ่มคน"
姪,めい,niece,JLPT JLPT_2 Intermediate_Japanese_Ln.8 Intermediate_Japanese,kEuo{su[^Q,"หลานสาว, หลานหญิง, ลูกของพี่สาว, ลูกของน้องสาว"
名～,めい～,famous ~,JLPT JLPT_2,Ojv<[]|SWz,"มีชื่อเสียง ~, โด่งดัง, เป็นที่รู้จัก, ชื่อเสียง"
名作,めいさく,masterpiece,JLPT JLPT_2,h/LK6GJnNJ,"ผลงานชิ้นเอก, งานเอก, ยอดเยี่ยม, ชิ้นเอก"
名詞,めいし,noun,JLPT JLPT_2,iPorDGRE(|,"คำนาม, นาม, คำนามศัพท์, คำนามทั่วไป"
名刺,めいし,business card,JLPT JLPT_2,z;/559u$MG,"นามบัตร, บัตรแนะนำ, บัตรชื่อ, บัตรติดต่อ"
名所,めいしょ,famous place,JLPT JLPT_2,n}/wr4@6m|,"สถานที่ที่มีชื่อเสียง, สถานที่โด่งดัง, สถานที่สำคัญ, จุดเด่น"
迷信,めいしん,superstition,JLPT JLPT_2,"p|p0h,n7H0","ความเชื่อโชคลาง, ไสยศาสตร์, เรื่องงมงาย, ความเชื่อผิดๆ"
命ずる,めいずる,"to command, to appoint",JLPT JLPT_2,Qc}ueJ@_WT,"สั่งการ แต่งตั้ง, ออกคำสั่ง, แต่งตั้ง, มอบหมาย"
名物,めいぶつ,"famous product, special product, speciality",JLPT JLPT_2,q76$d]Uuar,"สินค้าที่มีชื่อเสียง, สินค้าพิเศษ, สินค้าเฉพาะทาง, สินค้าขึ้นชื่อ"
銘々,めいめい,"each, individual",JLPT JLPT_2,N3.+yn]5jC,"แต่ละบุคคล, ทุกคน, รายบุคคล, เป็นรายคน"
恵まれる,めぐまれる,"to be blessed with, to be rich in",JLPT JLPT_2,"s!Z[_1,-&j","ได้รับพร มีฐานะร่ำรวย, มีโชค, มั่งคั่ง, มีความสุข"
巡る,めぐる,to go around,JLPT JLPT_2,GKyShII|t^,"เพื่อไปรอบๆ, วนไป, หมุนรอบ, รอบ"
目指す,めざす,"to aim at, to have an eye on",JLPT JLPT_2,oG%j5iiHnk,"เล็งเป้าหมาย จับตามอง, ตั้งเป้า, มุ่งหวัง, จับจ้อง"
目覚し,めざまし,alarm-clock,JLPT JLPT_2,d0&ePwjG0x,"นาฬิกาปลุก, นาฬิกาเตือน, เครื่องปลุก, นาฬิกาตั้งปลุก"
目下,めした,"at present, now",JLPT JLPT_2,K0{dBA~W!9,"ในปัจจุบัน ตอนนี้, ขณะนี้, เดี๋ยวนี้, ปัจจุบันนี้"
目印,めじるし,"mark, sign, landmark",JLPT JLPT_2,q`zWJQ:%c#,"เครื่องหมาย, สัญลักษณ์, สถานที่สำคัญ, จุดสังเกต"
目立つ,めだつ,"to be conspicuous, to stand out",JLPT JLPT_2,tk[T8cc59E,"โดดเด่น สะดุดตา, เป็นที่สังเกต, เด่นชัด, สังเกตเห็นง่าย"
めちゃくちゃ,めちゃくちゃ,"absurd, messed up, wrecked",JLPT JLPT_2,uO5)`QU0vj,"ไร้สาระ ยุ่งเหยิง พังยับเยิน, เละเทะ, มั่วซั่ว, พัง"
めっきり,めっきり,remarkably,JLPT JLPT_2,"wL+5c9k~v,","น่าทึ่งมาก, อย่างน่าทึ่ง, น่าอัศจรรย์, เป็นพิเศษ"
めでたい,めでたい,"happy, propitious, joyous",JLPT JLPT_2,sd<5h;im*g,"มีความสุข, เป็นมงคล, เบิกบาน, เป็นสุข"
